	Unnamed: 0	LM_ID	Common Name	Adduct	Category	Main Class	Sub Class	Exact m/z	Formula	Observed m/z	ppm Error	RT	NET	Intensity	Peak Area	Score	MS/MS Scan	Precursor Scan	Apex Scan	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID	Pearson Corr Score	Pearson Corr M-1 Score	Cosine Score	Cosine M-1 Score	Class
50996	50996	XXX_LMGP04010896	PG(15:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2612948	-31.16457769	10.3825	0.115302717	84972.79688		1.809534897	1076	1067	1093	123064721.0	52927161.0	UWDMCRRLCMNFAI-MPQUPPDSSA-N			0	0		0.998447369	0.0	0.992683168	0.6160925939999999	0
50997	50997	XXX_LMGP04010986	PG(16:7/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2612948	-31.16457769	10.3825	0.115302717	84972.79688		10.75888905	1076	1067	1093	123064811.0	446440.0	BIABMEZBCHDPBV-MPQUPPDSSA-N			0	0		0.998447369	0.0	0.992683168	0.6160925939999999	0
51040	51040	XXX_LMGP04010940	PG(12:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		3.4808741910000003	1187	1184	1158	123064765.0	52927204.0	XGIRCYXBGOWWNV-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51041	51041	XXX_LMGP04010867	PG(12:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		3.4808741910000003	1187	1184	1158	123064692.0	52927132.0	AFAVZKYGXFCBLW-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51042	51042	XXX_LMGP04010935	PG(13:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		5.953150804	1187	1184	1158	123064760.0	52927199.0	ZMGBVRPIWCJICI-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51043	51043	XXX_LMGP04010872	PG(13:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		5.953150804	1187	1184	1158	123064697.0	52927137.0	FBKGSVNNAGRXSN-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51044	51044	XXX_LMGP04010929	PG(14:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		12.00068178	1187	1184	1158	123064754.0	52927193.0	RZIRDOIKNAPAKQ-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51045	51045	XXX_LMGP04010027	PG(14:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		12.00068178	1187	1184	1158	14714399.0	9547121.0	KULKTYXEEICVKS-MPQUPPDSSA-N			0	9069		0.990543737	0.0	0.989340843	0.0	0
51046	51046	XXX_LMGP04010916	PG(15:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		-0.409449712	1187	1184	1158	123064741.0	52927180.0	MLMUQPVUWKHGQY-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51047	51047	XXX_LMGP04010896	PG(15:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		-0.409449712	1187	1184	1158	123064721.0	52927161.0	UWDMCRRLCMNFAI-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51048	51048	XXX_LMGP04010986	PG(16:7/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2611567000001	-31.36385859	11.00283333	0.12219182	238847.4531		16.90349839	1187	1184	1158	123064811.0	446440.0	BIABMEZBCHDPBV-MPQUPPDSSA-N			0	0		0.990543737	0.0	0.989340843	0.0	0
51061	51061	XXX_LMGP04010083	PG(13:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-5.505747392000001	1204	1197	1184	123063908.0	52926348.0	IFVBZNWVWZLXTQ-WQQOROIJSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51062	51062	XXX_LMGP04010529	PG(13:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-5.505747392000001	1204	1197	1184	123064354.0	52926794.0	ABGCUVCNIIEEGW-WQQOROIJSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51063	51063	XXX_898	PG(13:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-9.330454142999999	1204	1197	1184						0	0		0.999875479	0.0	0.997455355	0.0	0
51064	51064	XXX_LMGP04010101	PG(14:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-0.232562475	1204	1197	1184	123063926.0	52926366.0	NWKLMPYOMDACNH-FMECKOKGSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51065	51065	XXX_LMGP04010482	PG(14:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-0.232562475	1204	1197	1184	123064307.0	52926747.0	ZYOXAUPVEYXPCO-FMECKOKGSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51066	51066	XXX_LMGP04010125	PG(14:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-3.455165311	1204	1197	1184	123063950.0	52926390.0	SJDFQFCQZAQJNT-XLPMURTQSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51067	51067	XXX_LMGP04010456	PG(14:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-3.455165311	1204	1197	1184	123064281.0	52926721.0	UYUZQMIXAVPNIZ-XLPMURTQSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51068	51068	XXX_LMGP04010145	PG(15:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-3.339164762	1204	1197	1184	123063970.0	52926410.0	CAKDJPLPYOYWLK-FMECKOKGSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51069	51069	XXX_LMGP04010325	PG(15:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-3.339164762	1204	1197	1184	123064150.0	52926590.0	NHOVCGWYDMSFMH-FMECKOKGSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51070	51070	XXX_LMGP04010172	PG(15:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		4.98853705	1204	1197	1184	123063997.0	52926437.0	FTDKOHZRKAPYBF-WEBXSSISSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51071	51071	XXX_LMGP04010311	PG(15:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		4.98853705	1204	1197	1184	123064136.0	52926576.0	ZKQDJDKWAQGPIX-WEBXSSISSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51072	51072	XXX_LMGP04010908	PG(16:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		3.088029655	1204	1197	1184	123064733.0	52927172.0	PKPZZNIIECIREJ-NYMVISBMSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51073	51073	XXX_LMGP04010254	PG(16:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		3.088029655	1204	1197	1184	123064079.0	52926519.0	YBMBGCRCYPZPRW-NYMVISBMSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51074	51074	XXX_LMGP04010208	PG(16:8/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-0.863315805	1204	1197	1184	123064033.0	52926473.0	NCKDJCYZMBDFNM-ILKHLXMCSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51075	51075	XXX_LMGP04010230	PG(16:8/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	705.2829	C39H46O10P1	705.2610973999998	-30.9142492	11.2515	0.124953385	22563.32422		-0.863315805	1204	1197	1184	123064055.0	52926495.0	MHNGEXBQDYOSOH-ILKHLXMCSA-N			0	0		0.999875479	0.0	0.997455355	0.0	0
51113	51113	XXX_LMGP04010065	PG(12:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-5.04083696	1247	1236	1249	123063890.0	52926330.0	IKESVRIFYPBHCG-HGWHEPCSSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51114	51114	XXX_LMGP04010725	PG(12:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-5.04083696	1247	1236	1249	123064550.0	52926990.0	SANMGTAOBAGLHE-HGWHEPCSSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51115	51115	XXX_904	PG(13:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-5.04083696	1247	1236	1249						0	0		0.978482341	0.0	0.992885779	0.0	0
51116	51116	XXX_LMGP04010102	PG(14:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-5.04083696	1247	1236	1249	123063927.0	52926367.0	GPVIMJWVJZCTOV-MZANBATFSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51117	51117	XXX_LMGP04010530	PG(14:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-5.04083696	1247	1236	1249	123064355.0	52926795.0	NBNVWFVIADYHST-MZANBATFSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51118	51118	XXX_LMGP04010127	PG(14:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-5.04083696	1247	1236	1249	123063952.0	52926392.0	PXVCLRSPFRAZQR-DETHTZBZSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51119	51119	XXX_LMGP04010511	PG(14:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-5.04083696	1247	1236	1249	123064336.0	52926776.0	QXBQVVBNODKSEP-DETHTZBZSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51120	51120	XXX_LMGP04010149	PG(15:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		4.114092977	1247	1236	1249	123063974.0	52926414.0	ZBLSNHAXWRMYIA-GFZIUNDHSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51121	51121	XXX_LMGP04010484	PG(15:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		4.114092977	1247	1236	1249	123064309.0	52926749.0	SROIVZRPDDUUKE-GFZIUNDHSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51122	51122	XXX_LMGP04010178	PG(15:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		0.834451872	1247	1236	1249	123064003.0	52926443.0	AMTTWOJOPVSORR-JYMHUOGFSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51123	51123	XXX_LMGP04010457	PG(15:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		0.834451872	1247	1236	1249	123064282.0	52926722.0	YIQBSYSBVXVBAC-JYMHUOGFSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51124	51124	XXX_LMGP04010008	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		1.425249204	1247	1236	1249	14714380.0	5289145.0	ADYWCMPUNIVOEA-GPJPVTGXSA-N		HMDB10573	0	0		0.978482341	0.0	0.992885779	0.0	0
51125	51125	XXX_LMGP04010002	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		1.425249204	1247	1236	1249	4266287.0	5283509.0			HMDB10574	0	0		0.978482341	0.0	0.992885779	0.0	0
51126	51126	XXX_LMGP04010987	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		1.425249204	1247	1236	1249	160780068.0	52941750.0	PAZGBAOHGQRCBP-HGWHEPCSSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51127	51127	XXX_LMGP04010962	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		1.425249204	1247	1236	1249	123064787.0	52927225.0	GTCKEWVHTGGUSN-HGWHEPCSSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51128	51128	XXX_LMGP04010211	PG(16:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		3.267843379	1247	1236	1249	123064036.0	52926476.0	UTZFGBMGFFOIGB-QCMQKWBUSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51129	51129	XXX_LMGP04010887	PG(16:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		3.267843379	1247	1236	1249	123064712.0	52927152.0	IPJKIWYVQGPZEW-QCMQKWBUSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51130	51130	XXX_LMGP04010231	PG(17:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-2.321656688	1247	1236	1249	123064056.0	52926496.0	UJEANGZHUYFOQC-XCMZTCBNSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51131	51131	XXX_LMGP04010256	PG(17:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2768183	-30.14378744	11.8965	0.132116424	57091.12891		-2.321656688	1247	1236	1249	123064081.0	52926521.0	NSHCOTXBKWHIRS-UXGDOFLHSA-N			0	0		0.978482341	0.0	0.992885779	0.0	0
51152	51152	XXX_LMGP04010940	PG(12:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		3.482141137	1334	1327	1340	123064765.0	52927204.0	XGIRCYXBGOWWNV-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51153	51153	XXX_LMGP04010867	PG(12:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		3.482141137	1334	1327	1340	123064692.0	52927132.0	AFAVZKYGXFCBLW-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51154	51154	XXX_LMGP04010935	PG(13:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		4.570985382	1334	1327	1340	123064760.0	52927199.0	ZMGBVRPIWCJICI-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51155	51155	XXX_LMGP04010872	PG(13:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		4.570985382	1334	1327	1340	123064697.0	52927137.0	FBKGSVNNAGRXSN-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51156	51156	XXX_LMGP04010929	PG(14:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		11.91957234	1334	1327	1340	123064754.0	52927193.0	RZIRDOIKNAPAKQ-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51157	51157	XXX_LMGP04010027	PG(14:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		11.91957234	1334	1327	1340	14714399.0	9547121.0	KULKTYXEEICVKS-MPQUPPDSSA-N			0	9069		0.999715947	0.0	0.997154053	0.0	0
51158	51158	XXX_LMGP04010916	PG(15:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		3.4634619210000004	1334	1327	1340	123064741.0	52927180.0	MLMUQPVUWKHGQY-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51159	51159	XXX_LMGP04010896	PG(15:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		3.4634619210000004	1334	1327	1340	123064721.0	52927161.0	UWDMCRRLCMNFAI-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51160	51160	XXX_LMGP04010986	PG(16:7/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	693.2829	C38H46O10P1	693.2610963	-31.45098805	12.80616667	0.142218715	219290.8594		18.1854089	1334	1327	1340	123064811.0	446440.0	BIABMEZBCHDPBV-MPQUPPDSSA-N			0	0		0.999715947	0.0	0.997154053	0.0	0
51198	51198	XXX_LMGP04010065	PG(12:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-3.441075049	1356	1353	1340	123063890.0	52926330.0	IKESVRIFYPBHCG-HGWHEPCSSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51199	51199	XXX_LMGP04010725	PG(12:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-3.441075049	1356	1353	1340	123064550.0	52926990.0	SANMGTAOBAGLHE-HGWHEPCSSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51200	51200	XXX_904	PG(13:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-7.335407547000001	1356	1353	1340						0	0		0.997860687	0.0	0.994601545	0.428921027	0
51201	51201	XXX_LMGP04010102	PG(14:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-0.3646672620000001	1356	1353	1340	123063927.0	52926367.0	GPVIMJWVJZCTOV-MZANBATFSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51202	51202	XXX_LMGP04010530	PG(14:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-0.3646672620000001	1356	1353	1340	123064355.0	52926795.0	NBNVWFVIADYHST-MZANBATFSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51203	51203	XXX_LMGP04010127	PG(14:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-5.9626397970000005	1356	1353	1340	123063952.0	52926392.0	PXVCLRSPFRAZQR-DETHTZBZSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51204	51204	XXX_LMGP04010511	PG(14:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-5.9626397970000005	1356	1353	1340	123064336.0	52926776.0	QXBQVVBNODKSEP-DETHTZBZSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51205	51205	XXX_LMGP04010149	PG(15:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-6.808889395	1356	1353	1340	123063974.0	52926414.0	ZBLSNHAXWRMYIA-GFZIUNDHSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
51206	51206	XXX_LMGP04010484	PG(15:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.2767934	-30.17842116	12.80616667	0.142218715	23379.36719		-6.808889395	1356	1353	1340	123064309.0	52926749.0	SROIVZRPDDUUKE-GFZIUNDHSA-N			0	0		0.997860687	0.0	0.994601545	0.428921027	0
